Accession,g4_count,Genome Size,Taxa,Domain,G4 Density (per Mb),log10(Genome Size),log10(G4 count),log10(G4 Density),log10(Genome Size) binned
GCA_006465385.1,0.0,197347.0,viral,Virus,0.0,5.295230528789053,0.0,0.0,5
GCA_006465225.1,0.0,197346.0,viral,Virus,0.0,5.295228328119257,0.0,0.0,5
GCA_025665935.1,0.0,197343.0,viral,Virus,0.0,5.295221726042961,0.0,0.0,5
GCA_023682015.1,0.0,197340.0,viral,Virus,0.0,5.295215123866298,0.0,0.0,5
GCA_024172685.1,0.0,197315.0,viral,Virus,0.0,5.295160101823947,0.0,0.0,5
GCA_024637675.1,0.0,197315.0,viral,Virus,0.0,5.295160101823947,0.0,0.0,5
GCA_027571695.1,0.0,197311.0,viral,Virus,0.0,5.295151297650235,0.0,0.0,5
GCA_027571755.1,0.0,197310.0,viral,Virus,0.0,5.2951490965789185,0.0,0.0,5
GCA_014621565.1,0.0,197309.0,viral,Virus,0.0,5.295146895496448,0.0,0.0,5
GCA_027571645.1,0.0,197306.0,viral,Virus,0.0,5.295140292182099,0.0,0.0,5
GCA_027571635.1,0.0,197306.0,viral,Virus,0.0,5.295140292182099,0.0,0.0,5
GCA_027571775.1,0.0,197306.0,viral,Virus,0.0,5.295140292182099,0.0,0.0,5
GCA_027571765.1,0.0,197303.0,viral,Virus,0.0,5.295133688767348,0.0,0.0,5
GCA_023681985.1,0.0,197303.0,viral,Virus,0.0,5.295133688767348,0.0,0.0,5
GCA_024637715.1,0.0,197302.0,viral,Virus,0.0,5.295131487606786,0.0,0.0,5
GCA_023758715.1,0.0,197298.0,viral,Virus,0.0,5.295122682852971,0.0,0.0,5
GCA_023681815.1,0.0,197271.0,viral,Virus,0.0,5.2950632460952445,0.0,0.0,5
GCA_023647995.1,0.0,197265.0,viral,Virus,0.0,5.295050036822115,0.0,0.0,5
GCA_025785015.1,0.0,197257.0,viral,Virus,0.0,5.29503242383295,0.0,0.0,5
GCA_006471965.1,0.0,197248.0,viral,Virus,0.0,5.295012608366288,0.0,0.0,5
GCA_029218175.1,0.0,197248.0,viral,Virus,0.0,5.295012608366288,0.0,0.0,5
GCA_025740805.1,0.0,197248.0,viral,Virus,0.0,5.295012608366288,0.0,0.0,5
GCA_025740855.1,0.0,197242.0,viral,Virus,0.0,5.294999397552875,0.0,0.0,5
GCA_025666055.1,0.0,197241.0,viral,Virus,0.0,5.294997195711569,0.0,0.0,5
GCA_025740625.1,0.0,197238.0,viral,Virus,0.0,5.294990590120672,0.0,0.0,5
GCA_025785135.1,0.0,197238.0,viral,Virus,0.0,5.294990590120672,0.0,0.0,5
GCA_025666025.1,0.0,197237.0,viral,Virus,0.0,5.294988388234713,0.0,0.0,5
GCA_024637635.1,0.0,197236.0,viral,Virus,0.0,5.2949861863375896,0.0,0.0,5
GCA_023681905.1,0.0,197236.0,viral,Virus,0.0,5.2949861863375896,0.0,0.0,5
GCA_024637685.1,0.0,197235.0,viral,Virus,0.0,5.294983984429303,0.0,0.0,5
GCA_027571705.1,0.0,197234.0,viral,Virus,0.0,5.294981782509852,0.0,0.0,5
GCA_025642605.1,0.0,197234.0,viral,Virus,0.0,5.294981782509852,0.0,0.0,5
GCA_025740815.1,0.0,197234.0,viral,Virus,0.0,5.294981782509852,0.0,0.0,5
GCA_025740545.1,0.0,197231.0,viral,Virus,0.0,5.294975176684515,0.0,0.0,5
GCA_025740565.1,0.0,197231.0,viral,Virus,0.0,5.294975176684515,0.0,0.0,5
GCA_025740745.1,0.0,197230.0,viral,Virus,0.0,5.294972974720408,0.0,0.0,5
GCA_025740605.1,0.0,197229.0,viral,Virus,0.0,5.294970772745136,0.0,0.0,5
GCA_025665525.1,0.0,197228.0,viral,Virus,0.0,5.2949685707587,0.0,0.0,5
GCA_024579855.1,0.0,197228.0,viral,Virus,0.0,5.2949685707587,0.0,0.0,5
GCA_027571735.1,0.0,197228.0,viral,Virus,0.0,5.2949685707587,0.0,0.0,5
GCA_023913715.1,0.0,197226.0,viral,Virus,0.0,5.294964166752332,0.0,0.0,5
GCA_025740555.1,0.0,197225.0,viral,Virus,0.0,5.294961964732401,0.0,0.0,5
GCA_025740705.1,0.0,197225.0,viral,Virus,0.0,5.294961964732401,0.0,0.0,5
GCA_025318125.1,0.0,197224.0,viral,Virus,0.0,5.294959762701305,0.0,0.0,5
GCA_025642505.1,0.0,197222.0,viral,Virus,0.0,5.294955358605617,0.0,0.0,5
GCA_029618135.1,0.0,197222.0,viral,Virus,0.0,5.294955358605617,0.0,0.0,5
GCA_025740685.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023978065.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_024424465.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023913685.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023897315.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023913675.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023913665.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023913655.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023978095.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023978145.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023913645.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023978255.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023913705.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023978215.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023978155.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023913695.1,0.0,197221.0,viral,Virus,0.0,5.294953156541025,0.0,0.0,5
GCA_023543855.1,0.0,197220.0,viral,Virus,0.0,5.294950954465268,0.0,0.0,5
GCA_023543875.1,0.0,197220.0,viral,Virus,0.0,5.294950954465268,0.0,0.0,5
GCA_025740755.1,0.0,197219.0,viral,Virus,0.0,5.294948752378345,0.0,0.0,5
GCA_024135775.1,0.0,197219.0,viral,Virus,0.0,5.294948752378345,0.0,0.0,5
GCA_025740835.1,0.0,197218.0,viral,Virus,0.0,5.294946550280256,0.0,0.0,5
GCA_025666015.1,0.0,197218.0,viral,Virus,0.0,5.294946550280256,0.0,0.0,5
GCA_025785055.1,0.0,197217.0,viral,Virus,0.0,5.2949443481710015,0.0,0.0,5
GCA_025740865.1,0.0,197217.0,viral,Virus,0.0,5.2949443481710015,0.0,0.0,5
GCA_025740535.1,0.0,197216.0,viral,Virus,0.0,5.294942146050581,0.0,0.0,5
GCA_024637695.1,0.0,197216.0,viral,Virus,0.0,5.294942146050581,0.0,0.0,5
GCA_025740665.1,0.0,197216.0,viral,Virus,0.0,5.294942146050581,0.0,0.0,5
GCA_025716805.1,0.0,197215.0,viral,Virus,0.0,5.294939943918995,0.0,0.0,5
GCA_025740645.1,0.0,197214.0,viral,Virus,0.0,5.294937741776242,0.0,0.0,5
GCA_023978285.1,0.0,197214.0,viral,Virus,0.0,5.294937741776242,0.0,0.0,5
GCA_024425805.1,0.0,197214.0,viral,Virus,0.0,5.294937741776242,0.0,0.0,5
GCA_024472035.1,0.0,197213.0,viral,Virus,0.0,5.294935539622323,0.0,0.0,5
GCA_023716885.1,0.0,197213.0,viral,Virus,0.0,5.294935539622323,0.0,0.0,5
GCA_024824845.1,0.0,197212.0,viral,Virus,0.0,5.294933337457238,0.0,0.0,5
GCA_023758705.1,0.0,197212.0,viral,Virus,0.0,5.294933337457238,0.0,0.0,5
GCA_023897415.1,0.0,197211.0,viral,Virus,0.0,5.294931135280986,0.0,0.0,5
GCA_023543845.1,0.0,197211.0,viral,Virus,0.0,5.294931135280986,0.0,0.0,5
GCA_023897405.1,0.0,197211.0,viral,Virus,0.0,5.294931135280986,0.0,0.0,5
GCA_023897375.1,0.0,197211.0,viral,Virus,0.0,5.294931135280986,0.0,0.0,5
GCA_025202115.1,0.0,197211.0,viral,Virus,0.0,5.294931135280986,0.0,0.0,5
GCA_025740725.1,0.0,197210.0,viral,Virus,0.0,5.294928933093567,0.0,0.0,5
GCA_023681895.1,0.0,197210.0,viral,Virus,0.0,5.294928933093567,0.0,0.0,5
GCA_023978295.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_025666065.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_024425605.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_024722815.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_023897305.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_014621545.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_024425595.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_023978165.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_024425615.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_025784935.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_025625785.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_025625775.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_024722615.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_024424505.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_024425585.1,0.0,197209.0,viral,Virus,0.0,5.294926730894982,0.0,0.0,5
GCA_025202365.1,0.0,197208.0,viral,Virus,0.0,5.29492452868523,0.0,0.0,5
GCA_023543835.1,0.0,197208.0,viral,Virus,0.0,5.29492452868523,0.0,0.0,5
GCA_025202915.1,0.0,197208.0,viral,Virus,0.0,5.29492452868523,0.0,0.0,5
GCA_023543865.1,0.0,197208.0,viral,Virus,0.0,5.29492452868523,0.0,0.0,5
GCA_023543905.1,0.0,197208.0,viral,Virus,0.0,5.29492452868523,0.0,0.0,5
GCA_025716635.1,0.0,197208.0,viral,Virus,0.0,5.29492452868523,0.0,0.0,5
GCA_028896635.1,0.0,197208.0,viral,Virus,0.0,5.29492452868523,0.0,0.0,5
GCA_025947625.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025716345.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_030847305.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025202935.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_028896335.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025202635.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025715935.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025715945.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_023978195.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_024722555.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_024722565.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_024722575.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025202705.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025947635.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025947715.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_030847245.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025716395.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025716735.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025784865.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025716525.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025133325.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_023897335.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025947815.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025947765.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_024722795.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025202875.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_024722825.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025716645.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_030847285.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025716655.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025204075.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_030709195.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025947415.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_024723195.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_024723205.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_028896485.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025947535.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_030708575.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025947545.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025860085.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_030708965.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_030709015.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_028896425.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_030709315.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025202525.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_030709325.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025202565.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_025947575.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_030709455.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_028896375.1,0.0,197207.0,viral,Virus,0.0,5.29492232646431,0.0,0.0,5
GCA_024112555.1,0.0,197206.0,viral,Virus,0.0,5.294920124232225,0.0,0.0,5
GCA_024723145.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947795.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723165.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723175.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723185.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025948045.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947935.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947825.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723225.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947945.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025739965.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723235.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723215.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025948015.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025738215.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024362895.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025948005.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202285.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025716615.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947585.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947475.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024751125.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947485.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947495.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947505.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947515.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_023702185.2,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947565.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025666135.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947595.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202295.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947605.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_023516015.3,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947615.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723125.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947665.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025716405.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947735.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025716455.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947755.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723135.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722965.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723115.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030709505.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722675.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722665.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722655.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722645.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722635.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722625.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722585.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_027920665.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_027920675.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024424055.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030847345.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030847255.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030847235.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_028896405.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723105.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030709395.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030709065.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024423595.2,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030708825.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030708725.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_028896465.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_028896595.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_028896605.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_028896615.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030437485.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030437475.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030437435.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_030437195.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722695.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722725.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_023571545.2,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722765.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723095.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723085.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723075.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723065.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723045.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723035.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723025.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723015.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024723005.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722995.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722985.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947435.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722945.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722935.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722925.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024425695.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722895.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722875.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722865.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722855.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722845.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722835.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722805.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722785.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_024722775.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_023571515.2,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_023571525.2,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947445.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025716535.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202725.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202455.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025784805.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202795.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_023805245.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025133345.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202985.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202595.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202975.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202255.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202555.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025947425.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202265.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202505.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202495.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202965.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202485.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202665.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202715.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202465.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202815.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025203005.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025203015.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
GCA_025202785.1,0.0,197205.0,viral,Virus,0.0,5.294917921988971,0.0,0.0,5
